Experiment	Sweeper	
Saved Date	28.05.2025 16:24:32	
User		
Date		
Start time	28.05.2025 16:07:32	
Sweep channel: Name	- None (Time) -	
Sweep channel: Start (V)	-Inf	
Sweep channel: Stop (V)	Inf	
Sweep channel: Points	20000	
Sweep channel: Max slew rate (V/s)	0E+0	
Sweep channel: Initial settling time (s)	20E+0	
Sweep channel: End settling time (s)	20E+0	
Sweep channel: Backward sweep	FALSE	
Sweep channel: Number of sweeps	1	
Sweep channel: Reset	FALSE	
Sweep Type	1D-Only SweepCh	
Acquire channels	Input 2 (V)	
Filter type	None	
Order		
Cutoff frq		
Comment01	b_P1_peak1_1741_3_top	

[DATA]
Points	Input 2 (V)
1.7583000E+4	-1.2764214E-1
1.7584000E+4	-1.5756147E-1
1.7585000E+4	-1.5179212E-1
1.7586000E+4	-1.6353478E-1
1.7587000E+4	-1.4866444E-1
1.7588000E+4	-1.4440085E-1
1.7589000E+4	-1.2939014E-1
1.7590000E+4	-1.2283999E-1
1.7591000E+4	-1.4375688E-1
1.7592000E+4	-1.3805410E-1
1.7593000E+4	-1.4596231E-1
1.7594000E+4	-1.1889293E-1
1.7595000E+4	-1.5673123E-1
1.7596000E+4	-1.4771225E-1
1.7597000E+4	-1.5505791E-1
1.7598000E+4	-1.2293069E-1
1.7599000E+4	-1.3637769E-1
1.7600000E+4	-1.4092790E-1
1.7601000E+4	-1.4587370E-1
1.7602000E+4	-1.6057700E-1
1.7603000E+4	-1.4633428E-1
1.7604000E+4	-1.5256779E-1
1.7605000E+4	-1.4759369E-1
1.7606000E+4	-1.4069735E-1
1.7607000E+4	-1.4844656E-1
1.7608000E+4	-1.5470766E-1
1.7609000E+4	-1.4472875E-1
1.7610000E+4	-1.4593768E-1
1.7611000E+4	-1.5561788E-1
1.7612000E+4	-1.4091308E-1
1.7613000E+4	-1.5294142E-1
1.7614000E+4	-1.4526086E-1
1.7615000E+4	-1.5414195E-1
1.7616000E+4	-1.2728268E-1
1.7617000E+4	-1.3640863E-1
1.7618000E+4	-1.1678103E-1
1.7619000E+4	-1.2210280E-1
1.7620000E+4	-1.3709988E-1
1.7621000E+4	-1.1937701E-1
1.7622000E+4	-1.4176016E-1
1.7623000E+4	-1.4357047E-1
1.7624000E+4	-1.5437864E-1
1.7625000E+4	-1.4393345E-1
1.7626000E+4	-1.4812483E-1
1.7627000E+4	-1.4006515E-1
1.7628000E+4	-1.4170887E-1
1.7629000E+4	-1.3643447E-1
1.7630000E+4	-1.3693273E-1
1.7631000E+4	-1.4982195E-1
1.7632000E+4	-1.4154917E-1
1.7633000E+4	-1.5067044E-1
1.7634000E+4	-1.3835864E-1
1.7635000E+4	-1.5272401E-1
1.7636000E+4	-1.3629110E-1
1.7637000E+4	-1.5166727E-1
1.7638000E+4	-1.5101923E-1
1.7639000E+4	-1.5406303E-1
1.7640000E+4	-1.4358298E-1
1.7641000E+4	-1.1178458E-1
1.7642000E+4	-1.3355608E-1
1.7643000E+4	-1.2238515E-1
1.7644000E+4	-1.4015833E-1
1.7645000E+4	-1.4350347E-1
1.7646000E+4	-1.5370829E-1
1.7647000E+4	-1.4258300E-1
1.7648000E+4	-1.5804856E-1
1.7649000E+4	-1.5934446E-1
1.7650000E+4	-1.4449996E-1
1.7651000E+4	-1.5173312E-1
1.7652000E+4	-1.4180200E-1
1.7653000E+4	-1.5960796E-1
1.7654000E+4	-1.4576392E-1
1.7655000E+4	-1.5527663E-1
1.7656000E+4	-1.5059938E-1
1.7657000E+4	-1.5695511E-1
1.7658000E+4	-1.5110114E-1
1.7659000E+4	-1.5387593E-1
1.7660000E+4	-1.6535141E-1
1.7661000E+4	-1.5921120E-1
1.7662000E+4	-1.5942128E-1
1.7663000E+4	-1.5216200E-1
1.7664000E+4	-1.6274735E-1
1.7665000E+4	-1.5289953E-1
1.7666000E+4	-1.6266698E-1
1.7667000E+4	-1.5718466E-1
1.7668000E+4	-1.5335271E-1
1.7669000E+4	-1.5332632E-1
1.7670000E+4	-1.3289922E-1
1.7671000E+4	-1.3989843E-1
1.7672000E+4	-1.2954454E-1
1.7673000E+4	-1.3863893E-1
1.7674000E+4	-1.2202416E-1
1.7675000E+4	-1.4158556E-1
1.7676000E+4	-1.2423763E-1
1.7677000E+4	-1.3636327E-1
1.7678000E+4	-1.2788393E-1
1.7679000E+4	-1.3421062E-1
1.7680000E+4	-1.4034545E-1
1.7681000E+4	-1.2459238E-1
1.7682000E+4	-1.4821060E-1
1.7683000E+4	-1.4397319E-1
1.7684000E+4	-1.4789188E-1
1.7685000E+4	-1.4214830E-1
1.7686000E+4	-1.5177132E-1
1.7687000E+4	-1.5129460E-1
1.7688000E+4	-1.5779266E-1
1.7689000E+4	-1.5788995E-1
1.7690000E+4	-1.3425250E-1
1.7691000E+4	-1.6190481E-1
1.7692000E+4	-1.5522067E-1
1.7693000E+4	-1.5880999E-1
1.7694000E+4	-1.4239983E-1
1.7695000E+4	-1.5283743E-1
1.7696000E+4	-1.4944871E-1
1.7697000E+4	-1.5378933E-1
1.7698000E+4	-1.3664322E-1
1.7699000E+4	-1.2927924E-1
1.7700000E+4	-1.5736014E-1
1.7701000E+4	-1.4929219E-1
1.7702000E+4	-1.5545554E-1
1.7703000E+4	-1.4665881E-1
1.7704000E+4	-1.5503854E-1
1.7705000E+4	-1.4073391E-1
1.7706000E+4	-1.5317075E-1
1.7707000E+4	-1.5481544E-1
1.7708000E+4	-1.5441470E-1
1.7709000E+4	-1.5273653E-1
1.7710000E+4	-1.3964614E-1
1.7711000E+4	-1.5315633E-1
1.7712000E+4	-1.4495316E-1
1.7713000E+4	-1.5145864E-1
1.7714000E+4	-1.4589807E-1
1.7715000E+4	-1.5424605E-1
1.7716000E+4	-1.4276156E-1
1.7717000E+4	-1.4848793E-1
1.7718000E+4	-1.5608712E-1
1.7719000E+4	-1.4546190E-1
1.7720000E+4	-1.5009744E-1
1.7721000E+4	-1.3805994E-1
1.7722000E+4	-1.3631165E-1
1.7723000E+4	-1.3602170E-1
1.7724000E+4	-1.5676439E-1
1.7725000E+4	-1.4843641E-1
1.7726000E+4	-1.5376003E-1
1.7727000E+4	-1.5251273E-1
1.7728000E+4	-1.5096593E-1
1.7729000E+4	-1.5906574E-1
1.7730000E+4	-1.4754245E-1
1.7731000E+4	-1.5376768E-1
1.7732000E+4	-1.4241032E-1
1.7733000E+4	-1.5039933E-1
1.7734000E+4	-1.4321363E-1
1.7735000E+4	-1.4925247E-1
1.7736000E+4	-1.4588223E-1
1.7737000E+4	-1.4673239E-1
1.7738000E+4	-1.4501022E-1
1.7739000E+4	-1.4180939E-1
1.7740000E+4	-1.5525344E-1
1.7741000E+4	-1.2549879E-1
1.7742000E+4	-1.3725097E-1
1.7743000E+4	-1.1452646E-1
1.7744000E+4	-1.4611812E-1
1.7745000E+4	-1.4332859E-1
1.7746000E+4	-1.5362895E-1
1.7747000E+4	-1.4737700E-1
1.7748000E+4	-1.4967956E-1
1.7749000E+4	-1.5631686E-1
1.7750000E+4	-1.4283386E-1
1.7751000E+4	-1.4471576E-1
1.7752000E+4	-1.3263933E-1
1.7753000E+4	-1.4409271E-1
1.7754000E+4	-1.3485461E-1
1.7755000E+4	-1.4501904E-1
1.7756000E+4	-1.3824058E-1
1.7757000E+4	-1.4827645E-1
1.7758000E+4	-1.4628287E-1
1.7759000E+4	-1.3872114E-1
1.7760000E+4	-1.5345389E-1
1.7761000E+4	-1.3817343E-1
1.7762000E+4	-1.5176176E-1
1.7763000E+4	-1.3408184E-1
1.7764000E+4	-1.5021230E-1
1.7765000E+4	-1.3829565E-1
1.7766000E+4	-1.4653477E-1
1.7767000E+4	-1.5171477E-1
1.7768000E+4	-1.2330525E-1
1.7769000E+4	-1.2523729E-1
1.7770000E+4	-1.1917001E-1
1.7771000E+4	-1.3713455E-1
1.7772000E+4	-1.2965550E-1
1.7773000E+4	-1.4161645E-1
1.7774000E+4	-1.4522877E-1
1.7775000E+4	-1.5525571E-1
1.7776000E+4	-1.5165243E-1
1.7777000E+4	-1.5252398E-1
1.7778000E+4	-1.5853952E-1
1.7779000E+4	-1.5158565E-1
1.7780000E+4	-1.5291215E-1
1.7781000E+4	-1.4809193E-1
1.7782000E+4	-1.5584587E-1
1.7783000E+4	-1.4105831E-1
1.7784000E+4	-1.3928147E-1
1.7785000E+4	-1.5132852E-1
1.7786000E+4	-1.5377297E-1
1.7787000E+4	-1.5008073E-1
1.7788000E+4	-1.4589003E-1
1.7789000E+4	-1.5410943E-1
1.7790000E+4	-1.4861061E-1
1.7791000E+4	-1.5322642E-1
1.7792000E+4	-1.4664897E-1
1.7793000E+4	-1.5677066E-1
1.7794000E+4	-1.4662735E-1
1.7795000E+4	-1.5666367E-1
1.7796000E+4	-1.4864448E-1
1.7797000E+4	-1.5061639E-1
1.7798000E+4	-1.5261562E-1
1.7799000E+4	-1.4694703E-1
1.7800000E+4	-1.5254335E-1
1.7801000E+4	-1.4523341E-1
1.7802000E+4	-1.5436207E-1
1.7803000E+4	-1.4979151E-1
1.7804000E+4	-1.5325409E-1
1.7805000E+4	-1.5122697E-1
1.7806000E+4	-1.5806016E-1
1.7807000E+4	-1.5610448E-1
1.7808000E+4	-1.5461610E-1
1.7809000E+4	-1.6086514E-1
1.7810000E+4	-1.5460250E-1
1.7811000E+4	-1.5595430E-1
1.7812000E+4	-1.4688769E-1
1.7813000E+4	-1.5437049E-1
1.7814000E+4	-1.4674455E-1
1.7815000E+4	-1.5609647E-1
1.7816000E+4	-1.4775939E-1
1.7817000E+4	-1.5245834E-1
1.7818000E+4	-1.5467855E-1
1.7819000E+4	-1.5307644E-1
1.7820000E+4	-1.5798797E-1
1.7821000E+4	-1.5234250E-1
1.7822000E+4	-1.6465420E-1
1.7823000E+4	-1.5548518E-1
1.7824000E+4	-1.5314159E-1
1.7825000E+4	-1.4072044E-1
1.7826000E+4	-1.4958477E-1
1.7827000E+4	-1.4563864E-1
1.7828000E+4	-1.3685903E-1
1.7829000E+4	-1.4816745E-1
1.7830000E+4	-1.3332212E-1
1.7831000E+4	-1.4189954E-1
1.7832000E+4	-1.4177503E-1
1.7833000E+4	-1.4628941E-1
1.7834000E+4	-1.3846181E-1
1.7835000E+4	-1.3800314E-1
1.7836000E+4	-1.3697217E-1
1.7837000E+4	-1.3591157E-1
1.7838000E+4	-1.4557627E-1
1.7839000E+4	-1.3636856E-1
1.7840000E+4	-1.3897163E-1
1.7841000E+4	-1.3335958E-1
1.7842000E+4	-1.5373076E-1
1.7843000E+4	-1.5164648E-1
1.7844000E+4	-1.6022660E-1
1.7845000E+4	-1.5708686E-1
1.7846000E+4	-1.5639564E-1
1.7847000E+4	-1.5921240E-1
1.7848000E+4	-1.5090096E-1
1.7849000E+4	-1.5637177E-1
1.7850000E+4	-1.5443774E-1
1.7851000E+4	-1.5923119E-1
1.7852000E+4	-1.5000233E-1
1.7853000E+4	-1.5764856E-1
1.7854000E+4	-1.5726247E-1
1.7855000E+4	-1.5881838E-1
1.7856000E+4	-1.6171876E-1
1.7857000E+4	-1.6041601E-1
1.7858000E+4	-1.6222045E-1
1.7859000E+4	-1.5271345E-1
1.7860000E+4	-1.5833795E-1
1.7861000E+4	-1.4093572E-1
1.7862000E+4	-1.4565982E-1
1.7863000E+4	-1.3164669E-1
1.7864000E+4	-1.4491589E-1
1.7865000E+4	-1.4424708E-1
1.7866000E+4	-1.5155326E-1
1.7867000E+4	-1.5339261E-1
1.7868000E+4	-1.4926620E-1
1.7869000E+4	-1.5194809E-1
1.7870000E+4	-1.4536248E-1
1.7871000E+4	-1.5156111E-1
1.7872000E+4	-1.3862953E-1
1.7873000E+4	-1.4683078E-1
1.7874000E+4	-1.4163317E-1
1.7875000E+4	-1.4180402E-1
1.7876000E+4	-1.4219746E-1
1.7877000E+4	-1.4023857E-1
1.7878000E+4	-1.5226144E-1
1.7879000E+4	-1.3901362E-1
1.7880000E+4	-1.4747095E-1
1.7881000E+4	-1.3092799E-1
1.7882000E+4	-1.4867499E-1
1.7883000E+4	-1.3359788E-1
1.7884000E+4	-1.4259668E-1
1.7885000E+4	-1.4710240E-1
1.7886000E+4	-1.5894006E-1
1.7887000E+4	-1.6240314E-1
1.7888000E+4	-1.3033119E-1
1.7889000E+4	-1.5840343E-1
1.7890000E+4	-1.5598407E-1
1.7891000E+4	-1.6086040E-1
1.7892000E+4	-1.4859010E-1
1.7893000E+4	-1.5637223E-1
1.7894000E+4	-1.3843606E-1
1.7895000E+4	-1.4507073E-1
1.7896000E+4	-1.4424917E-1
1.7897000E+4	-1.3756596E-1
1.7898000E+4	-1.4752650E-1
1.7899000E+4	-1.3946795E-1
1.7900000E+4	-1.5056482E-1
1.7901000E+4	-1.3577397E-1
1.7902000E+4	-1.4988257E-1
1.7903000E+4	-1.4822233E-1
1.7904000E+4	-1.5764709E-1
1.7905000E+4	-1.5570566E-1
1.7906000E+4	-1.5143816E-1
1.7907000E+4	-1.5811610E-1
1.7908000E+4	-1.5190084E-1
1.7909000E+4	-1.5854506E-1
1.7910000E+4	-1.5654619E-1
1.7911000E+4	-1.5424292E-1
1.7912000E+4	-1.4266399E-1
1.7913000E+4	-1.5377820E-1
1.7914000E+4	-1.4475626E-1
1.7915000E+4	-1.5426888E-1
1.7916000E+4	-1.4841619E-1
1.7917000E+4	-1.3259357E-1
1.7918000E+4	-1.4658217E-1
1.7919000E+4	-1.3578427E-1
1.7920000E+4	-1.4468424E-1
1.7921000E+4	-1.2751098E-1
1.7922000E+4	-1.5748167E-1
1.7923000E+4	-1.5101990E-1
1.7924000E+4	-1.4680254E-1
1.7925000E+4	-1.4163332E-1
1.7926000E+4	-1.4246647E-1
1.7927000E+4	-1.5710510E-1
1.7928000E+4	-1.5412125E-1
1.7929000E+4	-1.6022545E-1
1.7930000E+4	-1.4776689E-1
1.7931000E+4	-1.5327266E-1
1.7932000E+4	-1.4603093E-1
1.7933000E+4	-1.5290034E-1
1.7934000E+4	-1.5434590E-1
1.7935000E+4	-1.4810033E-1
1.7936000E+4	-1.5335774E-1
1.7937000E+4	-1.4569415E-1
1.7938000E+4	-1.4844620E-1
1.7939000E+4	-1.3941397E-1
1.7940000E+4	-1.4546643E-1
1.7941000E+4	-1.4042012E-1
1.7942000E+4	-1.4575474E-1
1.7943000E+4	-1.4098378E-1
1.7944000E+4	-1.4749415E-1
1.7945000E+4	-1.4991076E-1
1.7946000E+4	-1.4519528E-1
1.7947000E+4	-1.5595780E-1
1.7948000E+4	-1.4476478E-1
1.7949000E+4	-1.5612347E-1
1.7950000E+4	-1.5522131E-1
1.7951000E+4	-1.5889333E-1
1.7952000E+4	-1.5146691E-1
1.7953000E+4	-1.5416524E-1
1.7954000E+4	-1.5296373E-1
1.7955000E+4	-1.5270154E-1
1.7956000E+4	-1.5728456E-1
1.7957000E+4	-1.4955656E-1
1.7958000E+4	-1.5612231E-1
1.7959000E+4	-1.4843501E-1
1.7960000E+4	-1.5492639E-1
1.7961000E+4	-1.2976937E-1
1.7962000E+4	-1.3886464E-1
1.7963000E+4	-1.2946782E-1
1.7964000E+4	-1.3184564E-1
1.7965000E+4	-1.4565787E-1
1.7966000E+4	-1.3547088E-1
1.7967000E+4	-1.4992656E-1
1.7968000E+4	-1.4400275E-1
1.7969000E+4	-1.4900559E-1
1.7970000E+4	-1.4390454E-1
1.7971000E+4	-1.5280901E-1
1.7972000E+4	-1.4838505E-1
1.7973000E+4	-1.5129633E-1
1.7974000E+4	-1.4930543E-1
1.7975000E+4	-1.4768770E-1
1.7976000E+4	-1.5262134E-1
1.7977000E+4	-1.4014512E-1
1.7978000E+4	-1.4569418E-1
1.7979000E+4	-1.4199625E-1
1.7980000E+4	-1.4974304E-1
1.7981000E+4	-1.3734031E-1
1.7982000E+4	-1.4889783E-1
1.7983000E+4	-1.4083703E-1
1.7984000E+4	-1.4708571E-1
1.7985000E+4	-1.5219593E-1
1.7986000E+4	-1.4117362E-1
1.7987000E+4	-1.4959548E-1
1.7988000E+4	-1.3540143E-1
1.7989000E+4	-1.4737788E-1
1.7990000E+4	-1.3862637E-1
1.7991000E+4	-1.4280041E-1
1.7992000E+4	-1.3485013E-1
1.7993000E+4	-1.4699717E-1
1.7994000E+4	-1.4026415E-1
1.7995000E+4	-1.3438211E-1
1.7996000E+4	-1.3762675E-1
1.7997000E+4	-1.3600695E-1
1.7998000E+4	-1.4075822E-1
1.7999000E+4	-1.4112779E-1
1.8000000E+4	-1.4675239E-1
1.8001000E+4	-1.4469597E-1
1.8002000E+4	-1.4675015E-1
1.8003000E+4	-1.4397301E-1
1.8004000E+4	-1.4363489E-1
1.8005000E+4	-1.4683877E-1
1.8006000E+4	-1.3978681E-1
1.8007000E+4	-1.4498854E-1
1.8008000E+4	-1.3925117E-1
1.8009000E+4	-1.4396828E-1
1.8010000E+4	-1.3800940E-1
1.8011000E+4	-1.4853263E-1
1.8012000E+4	-1.4405148E-1
1.8013000E+4	-1.4648746E-1
1.8014000E+4	-1.4480864E-1
1.8015000E+4	-1.4223641E-1
1.8016000E+4	-1.5114839E-1
1.8017000E+4	-1.3704202E-1
1.8018000E+4	-1.4911918E-1
1.8019000E+4	-1.3209562E-1
1.8020000E+4	-1.4024079E-1
1.8021000E+4	-1.3662337E-1
1.8022000E+4	-1.4263503E-1
1.8023000E+4	-1.4003855E-1
1.8024000E+4	-1.4597866E-1
1.8025000E+4	-1.4654683E-1
1.8026000E+4	-1.4076792E-1
1.8027000E+4	-1.4911234E-1
1.8028000E+4	-1.4088179E-1
1.8029000E+4	-1.4499760E-1
1.8030000E+4	-1.3985276E-1
1.8031000E+4	-1.5223715E-1
1.8032000E+4	-1.4673313E-1
1.8033000E+4	-1.4741088E-1
1.8034000E+4	-1.4772418E-1
1.8035000E+4	-1.5216826E-1
1.8036000E+4	-1.5374203E-1
1.8037000E+4	-1.4264891E-1
1.8038000E+4	-1.5123773E-1
1.8039000E+4	-1.4646840E-1
1.8040000E+4	-1.5444160E-1
1.8041000E+4	-1.4147134E-1
1.8042000E+4	-1.4865975E-1
1.8043000E+4	-1.4198992E-1
1.8044000E+4	-1.1848988E-1
1.8045000E+4	-1.2394577E-1
1.8046000E+4	-1.1902686E-1
1.8047000E+4	-1.5680394E-1
1.8048000E+4	-1.4255002E-1
1.8049000E+4	-1.4966893E-1
1.8050000E+4	-1.4492366E-1
1.8051000E+4	-1.5026832E-1
1.8052000E+4	-1.4625373E-1
1.8053000E+4	-1.5217790E-1
1.8054000E+4	-1.5548156E-1
1.8055000E+4	-1.4468497E-1
1.8056000E+4	-1.5690143E-1
1.8057000E+4	-1.4390777E-1
1.8058000E+4	-1.4535259E-1
1.8059000E+4	-1.3815621E-1
1.8060000E+4	-1.5067832E-1
1.8061000E+4	-1.4707820E-1
1.8062000E+4	-1.4899454E-1
1.8063000E+4	-1.4865789E-1
1.8064000E+4	-1.4590265E-1
1.8065000E+4	-1.5030147E-1
1.8066000E+4	-1.4000984E-1
1.8067000E+4	-1.3595174E-1
1.8068000E+4	-1.3426989E-1
1.8069000E+4	-1.4329891E-1
1.8070000E+4	-1.2989187E-1
1.8071000E+4	-1.4089571E-1
1.8072000E+4	-1.3994341E-1
1.8073000E+4	-1.3771781E-1
1.8074000E+4	-1.4223550E-1
1.8075000E+4	-1.3985415E-1
1.8076000E+4	-1.4711033E-1
1.8077000E+4	-1.4682455E-1
1.8078000E+4	-1.5199548E-1
1.8079000E+4	-1.4603111E-1
1.8080000E+4	-1.5260711E-1
1.8081000E+4	-1.4268941E-1
1.8082000E+4	-1.5067025E-1
1.8083000E+4	-1.5314290E-1
1.8084000E+4	-1.4071444E-1
1.8085000E+4	-1.4672096E-1
1.8086000E+4	-1.4120036E-1
1.8087000E+4	-1.4490515E-1
1.8088000E+4	-1.4415698E-1
1.8089000E+4	-1.5365450E-1
1.8090000E+4	-1.3940009E-1
1.8091000E+4	-1.4893189E-1
1.8092000E+4	-1.4758821E-1
1.8093000E+4	-1.4370427E-1
1.8094000E+4	-1.4755394E-1
1.8095000E+4	-1.4440309E-1
1.8096000E+4	-1.5269260E-1
1.8097000E+4	-1.4913853E-1
1.8098000E+4	-1.5388474E-1
1.8099000E+4	-1.4011461E-1
1.8100000E+4	-1.4282720E-1
1.8101000E+4	-1.4027649E-1
1.8102000E+4	-1.4250559E-1
1.8103000E+4	-1.3170193E-1
1.8104000E+4	-1.1859238E-1
1.8105000E+4	-1.2816766E-1
1.8106000E+4	-1.2316534E-1
1.8107000E+4	-1.4200278E-1
1.8108000E+4	-1.4379480E-1
1.8109000E+4	-1.4649104E-1
1.8110000E+4	-1.3772467E-1
1.8111000E+4	-1.4694363E-1
1.8112000E+4	-1.3485429E-1
1.8113000E+4	-1.2115557E-1
1.8114000E+4	-1.3929608E-1
1.8115000E+4	-1.2508641E-1
1.8116000E+4	-1.3358848E-1
1.8117000E+4	-1.3711679E-1
1.8118000E+4	-1.3793811E-1
1.8119000E+4	-1.0906438E-1
1.8120000E+4	-1.2514243E-1
1.8121000E+4	-1.3087548E-1
1.8122000E+4	-1.4058606E-1
1.8123000E+4	-1.4395624E-1
1.8124000E+4	-1.3689555E-1
1.8125000E+4	-1.3536367E-1
1.8126000E+4	-1.2934837E-1
1.8127000E+4	-1.4159778E-1
1.8128000E+4	-1.3502885E-1
1.8129000E+4	-1.3370654E-1
1.8130000E+4	-1.2150129E-1
1.8131000E+4	-1.4354366E-1
1.8132000E+4	-1.4417407E-1
1.8133000E+4	-1.3886689E-1
1.8134000E+4	-1.4998272E-1
1.8135000E+4	-1.4629196E-1
1.8136000E+4	-1.4759664E-1
1.8137000E+4	-1.4926000E-1
1.8138000E+4	-1.5648179E-1
1.8139000E+4	-1.3977665E-1
1.8140000E+4	-1.4498000E-1
1.8141000E+4	-1.2635460E-1
1.8142000E+4	-1.2602812E-1
1.8143000E+4	-1.3648172E-1
1.8144000E+4	-1.3410971E-1
1.8145000E+4	-1.5025328E-1
1.8146000E+4	-1.4119981E-1
1.8147000E+4	-1.5094404E-1
1.8148000E+4	-1.4469312E-1
1.8149000E+4	-1.4992787E-1
1.8150000E+4	-1.4121577E-1
1.8151000E+4	-1.4159268E-1
1.8152000E+4	-1.4962791E-1
1.8153000E+4	-1.4970334E-1
1.8154000E+4	-1.4574483E-1
1.8155000E+4	-1.2805119E-1
1.8156000E+4	-1.4045593E-1
1.8157000E+4	-1.3858142E-1
1.8158000E+4	-1.4453956E-1
1.8159000E+4	-1.3044532E-1
1.8160000E+4	-1.4386854E-1
1.8161000E+4	-1.4361994E-1
1.8162000E+4	-1.4009207E-1
1.8163000E+4	-1.5659556E-1
1.8164000E+4	-1.5177447E-1
1.8165000E+4	-1.5144505E-1
1.8166000E+4	-1.4208166E-1
1.8167000E+4	-1.4584130E-1
1.8168000E+4	-1.4093859E-1
1.8169000E+4	-1.4582703E-1
1.8170000E+4	-1.4285837E-1
1.8171000E+4	-1.4690423E-1
1.8172000E+4	-1.4808263E-1
1.8173000E+4	-1.4590308E-1
1.8174000E+4	-1.4999814E-1
1.8175000E+4	-1.3918310E-1
1.8176000E+4	-1.4420837E-1
1.8177000E+4	-1.3790607E-1
1.8178000E+4	-1.4044026E-1
1.8179000E+4	-1.3895629E-1
1.8180000E+4	-1.5127060E-1
1.8181000E+4	-1.5192233E-1
1.8182000E+4	-1.4876729E-1
1.8183000E+4	-1.5317973E-1
1.8184000E+4	-1.4232549E-1
1.8185000E+4	-1.4965032E-1
1.8186000E+4	-1.3465823E-1
1.8187000E+4	-1.4324336E-1
1.8188000E+4	-1.3498819E-1
1.8189000E+4	-1.4331886E-1
1.8190000E+4	-1.4416720E-1
1.8191000E+4	-1.3856786E-1
1.8192000E+4	-1.4444265E-1
1.8193000E+4	-1.3807943E-1
1.8194000E+4	-1.4381087E-1
1.8195000E+4	-1.1977551E-1
1.8196000E+4	-1.2303770E-1
1.8197000E+4	-1.1656632E-1
1.8198000E+4	-1.2571022E-1
1.8199000E+4	-1.3477094E-1
1.8200000E+4	-1.4182493E-1
1.8201000E+4	-1.4722614E-1
1.8202000E+4	-1.4685005E-1
1.8203000E+4	-1.5264906E-1
1.8204000E+4	-1.4652632E-1
1.8205000E+4	-1.4332432E-1
1.8206000E+4	-1.3342126E-1
1.8207000E+4	-1.3806722E-1
1.8208000E+4	-1.3023980E-1
1.8209000E+4	-1.3689768E-1
1.8210000E+4	-1.2758195E-1
1.8211000E+4	-1.3128026E-1
1.8212000E+4	-1.3011307E-1
1.8213000E+4	-1.2881564E-1
1.8214000E+4	-1.4723508E-1
1.8215000E+4	-1.4302900E-1
1.8216000E+4	-1.5055639E-1
1.8217000E+4	-1.3950042E-1
1.8218000E+4	-1.4666212E-1
1.8219000E+4	-1.4245994E-1
1.8220000E+4	-1.4235842E-1
1.8221000E+4	-1.4347731E-1
1.8222000E+4	-1.3928066E-1
1.8223000E+4	-1.3549317E-1
1.8224000E+4	-1.1383455E-1
1.8225000E+4	-1.4087583E-1
1.8226000E+4	-1.3779488E-1
1.8227000E+4	-1.4590526E-1
1.8228000E+4	-1.3437250E-1
1.8229000E+4	-1.4233379E-1
1.8230000E+4	-1.2676747E-1
1.8231000E+4	-1.3407117E-1
1.8232000E+4	-1.4932539E-1
1.8233000E+4	-1.4120185E-1
1.8234000E+4	-1.5023312E-1
1.8235000E+4	-1.4950906E-1
1.8236000E+4	-1.5609555E-1
1.8237000E+4	-1.4836480E-1
1.8238000E+4	-1.4876471E-1
1.8239000E+4	-1.4856480E-1
1.8240000E+4	-1.4721648E-1
1.8241000E+4	-1.4631109E-1
1.8242000E+4	-1.4404714E-1
1.8243000E+4	-1.4640716E-1
1.8244000E+4	-1.1722143E-1
1.8245000E+4	-1.3024411E-1
1.8246000E+4	-1.1196753E-1
1.8247000E+4	-1.3097832E-1
1.8248000E+4	-1.2314308E-1
1.8249000E+4	-1.3251086E-1
1.8250000E+4	-1.3248470E-1
1.8251000E+4	-1.2643735E-1
1.8252000E+4	-1.2307009E-1
1.8253000E+4	-1.2152307E-1
1.8254000E+4	-1.4541565E-1
1.8255000E+4	-1.3619050E-1
1.8256000E+4	-1.4555135E-1
1.8257000E+4	-1.3955846E-1
1.8258000E+4	-1.4690362E-1
1.8259000E+4	-1.4089622E-1
1.8260000E+4	-1.3410962E-1
1.8261000E+4	-1.2743062E-1
1.8262000E+4	-1.2255974E-1
1.8263000E+4	-1.4647858E-1
1.8264000E+4	-1.3617037E-1
1.8265000E+4	-1.4597706E-1
1.8266000E+4	-1.4140370E-1
1.8267000E+4	-1.4876398E-1
1.8268000E+4	-1.4052275E-1
1.8269000E+4	-1.5170862E-1
1.8270000E+4	-1.4725123E-1
1.8271000E+4	-1.4630948E-1
1.8272000E+4	-1.4575729E-1
1.8273000E+4	-1.4084932E-1
1.8274000E+4	-1.3577382E-1
1.8275000E+4	-1.1089052E-1
1.8276000E+4	-1.2693886E-1
1.8277000E+4	-1.0795502E-1
1.8278000E+4	-1.3475144E-1
1.8279000E+4	-1.2555222E-1
1.8280000E+4	-1.3812925E-1
1.8281000E+4	-1.4887902E-1
1.8282000E+4	-1.3837561E-1
1.8283000E+4	-1.4969677E-1
1.8284000E+4	-1.4507386E-1
1.8285000E+4	-1.5104321E-1
1.8286000E+4	-1.4570554E-1
1.8287000E+4	-1.5331696E-1
1.8288000E+4	-1.4287418E-1
1.8289000E+4	-1.4910485E-1
1.8290000E+4	-1.4388014E-1
1.8291000E+4	-1.4221357E-1
1.8292000E+4	-1.4111079E-1
1.8293000E+4	-1.3234425E-1
1.8294000E+4	-1.4542742E-1
1.8295000E+4	-1.3656439E-1
1.8296000E+4	-1.5045053E-1
1.8297000E+4	-1.4591633E-1
1.8298000E+4	-1.5061206E-1
1.8299000E+4	-1.4891641E-1
1.8300000E+4	-1.4997806E-1
